Date,Close,High,Low,Open,Volume,Close_diff
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400,3.24261474609375
2020-03-05,70.77704620361328,72.37901937193944,70.41218881575878,71.40526750546559,187572800,-2.372772216796875
2020-03-06,69.83712005615234,70.26963239805877,67.95244135070753,68.1384906030925,226176800,-0.9399261474609375
2020-03-09,64.31358337402344,67.19376061426469,63.54762585590985,63.72884532127841,286744800,-5.523536682128906
2020-03-10,68.9455337524414,69.21132371848606,65.0867678159455,66.96420578722295,285290000,4.631950378417969
2020-03-11,66.551025390625,67.9500415324096,65.68841908631278,67.02461750309321,255598800,-2.3945083618164062
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000,-6.572227478027344
2020-03-13,67.16476440429688,67.6359379478289,61.119282212065336,64.00430027982446,370732000,7.185966491699219
2020-03-16,58.52420425415039,62.60042786023226,57.99020945319157,58.4613791676151,322423600,-8.640560150146484
2020-03-17,61.09752655029297,62.24524591333619,57.60361433805932,59.804826482410455,324056000,2.573322296142578
2020-03-18,59.601863861083984,60.406478598445545,57.29433564123959,57.93464652653443,300233600,-1.4956626892089844
2020-03-19,59.14519500732422,61.09269941838276,58.62086718026377,59.77583883377371,271857200,-0.4566688537597656
2020-03-20,55.39033889770508,60.84866869560325,55.09072136649096,59.72510571874009,401693200,-3.7548561096191406
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800,-1.1767349243164062
2020-03-24,59.65260314941406,59.8483195377774,56.612948896316425,57.11069765855371,287531200,5.438999176025391
2020-03-25,59.323997497558594,62.399894457247456,59.029213577289134,60.58770003932158,303602000,-0.32860565185546875
2020-03-26,62.44580078125,62.503788640032134,59.526959345508246,59.565620375975534,252087200,3.1218032836914062
2020-03-27,59.86039352416992,61.82480931270065,59.693671086293996,61.070937788654504,204216800,-2.585407257080078
2020-03-30,61.568702697753906,61.74025873047765,60.26150553022684,60.585287078823825,167976400,1.7083091735839844
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000,-0.12564468383789062
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400,-3.232952117919922
2020-04-02,59.18144226074219,59.234600264782834,57.2411861740168,58.07238003328574,165934000,0.9713363647460938
2020-04-03,58.33091735839844,59.36749098851091,57.74134949209258,58.66677725772262,129880000,-0.85052490234375
2020-04-06,63.419559478759766,63.57419624282321,60.256676873255664,60.62394564001491,201820400,5.088642120361328
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200,-0.7345466613769531
2020-04-08,64.2894058227539,64.6035165473233,63.1199373363336,63.48478743589154,168895200,1.6043930053710938
2020-04-09,64.7533187866211,65.25590475851683,63.95837493137018,64.92487847473,161834800,0.4639129638671875
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800,1.270965576171875
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,3.3344345092773438
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400,-0.6330642700195312
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200,0.54608154296875
2020-04-17,68.3318099975586,69.33456350529407,66.89655138464681,68.7884865443206,215250000,-0.9399261474609375
2020-04-20,66.91344451904297,68.06116730050987,66.89411769563229,67.1599076040023,130015200,-1.418365478515625
2020-04-21,64.84515380859375,66.99079338426836,64.13477293897611,66.75641592219942,180991600,-2.0682907104492188
2020-04-22,66.71292114257812,67.14784486961675,65.77058148476895,66.11126755910753,116862400,1.867767333984375
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400,-0.258544921875
2020-04-24,68.37287902832031,68.38254612868516,66.93037215656294,66.97870028455014,126161200,1.9185028076171875
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600,0.04833221435546875
2020-04-28,67.3121337890625,69.06392140300909,67.22032214952667,68.88270199466979,112004800,-1.1090774536132812
2020-04-29,69.52304077148438,69.9917957281478,68.5951979613223,68.79816288474782,137280800,2.210906982421875
2020-04-30,70.98970031738281,71.16608991336996,69.67284332982524,70.06185756526263,183064000,1.4666595458984375
2020-05-01,69.8468017578125,72.24614521202258,69.06876605288338,69.16541493960355,240616800,-1.1428985595703125
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000,0.988250732421875
2020-05-05,71.8982162475586,72.72941009570229,71.14917433658927,71.2941513796541,147751200,1.0631637573242188
2020-05-06,72.6399917602539,73.27063178737225,72.21472783850132,72.59891211487862,142333600,0.7417755126953125
2020-05-07,73.39144897460938,73.73697961793019,72.96377378346223,73.26580616038919,115215200,0.7514572143554688
2020-05-08,75.13829803466797,75.19159993074032,73.72338371341871,74.05046319414457,133838400,1.7468490600585938
2020-05-11,76.32062530517578,76.81487118254181,74.43810496971201,74.64646961486733,145946400,1.1823272705078125
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,-0.8722152709960938
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400,-0.9109725952148438
2020-05-14,74.9953384399414,75.0559084279637,73.05467365769209,73.77667057668484,158929200,0.4579010009765625
2020-05-15,74.55199432373047,74.59802812609819,72.7348938949015,72.76881665193059,166348400,-0.4433441162109375
2020-05-18,76.3084945678711,76.68160777866888,75.18431939181484,75.87481876052446,135178400,1.756500244140625
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,-0.4409332275390625
2020-05-20,77.3430404663086,77.41329633678234,76.68645639876391,76.72522208271401,111504800,1.4754791259765625
2020-05-21,76.76641845703125,77.74523171426733,76.52898139842385,77.20494465969075,102688800,-0.5766220092773438
2020-05-22,77.26066589355469,77.34304019898961,76.4029926993938,76.5047461498377,81803200,0.4942474365234375
2020-05-26,76.73733520507812,78.55685269616119,76.68160815192094,78.37756788987811,125522000,-0.5233306884765625
2020-05-27,77.07169342041016,77.21706291080646,75.85545038481993,76.59440888025136,112945200,0.33435821533203125
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800,0.0339202880859375
2020-05-29,77.03050994873047,77.8082267406315,76.67435802451047,77.34789618259597,153532400,-0.075103759765625
2020-06-01,77.97781372070312,78.09895371175787,76.85363105469186,76.9844643152945,80791200,0.9473037719726562
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800,0.360992431640625
2020-06-03,78.77005767822266,79.03172416978924,78.08682643155123,78.65861096933926,104491200,0.43125152587890625
2020-06-04,78.0916976928711,78.8912188000404,77.71858439241902,78.59321910796065,87560400,-0.6783599853515625
2020-06-05,80.31583404541016,80.37640405600247,78.3121807567844,78.3412531788607,137250400,2.2241363525390625
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400,0.474853515625
2020-06-09,83.34188842773438,83.73438081455681,80.43937898287314,80.47087656345983,147712400,2.5512008666992188
2020-06-10,85.48609161376953,85.95369033389235,83.85070128279254,84.28922758003938,166651600,2.1442031860351562
2020-06-11,81.38186645507812,85.05483286146779,81.28011297568305,84.63084277845434,201662400,-4.104225158691406
2020-06-12,82.08446502685547,84.26498513269779,80.97482582626513,83.51876594974783,200146000,0.7025985717773438
2020-06-15,83.09960174560547,83.75133543445982,80.57746645559173,80.73979728329574,138808800,1.01513671875
2020-06-16,85.30193328857422,85.57329308072946,83.51875616005826,85.15172088189794,165428800,2.20233154296875
2020-06-17,85.18323516845703,86.10632149459083,85.062095153019,86.04575148687181,114406400,-0.1186981201171875
2020-06-18,85.2171401977539,85.63386205994001,84.60901508072114,85.13960882948713,96820400,0.033905029296875
2020-06-19,84.73017883300781,86.38737347701915,83.6229572371665,85.92219992455999,264476000,-0.48696136474609375
2020-06-22,86.94702911376953,87.08997343752344,85.07662707395669,85.12266086900618,135445200,2.2168502807617188
2020-06-23,88.80289459228516,90.22023417459731,87.77077935086206,88.18992644325299,212155600,1.855865478515625
2020-06-24,87.2353286743164,89.35043555341034,86.86221543627708,88.4321923624518,192623200,-1.56756591796875
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400,1.1580963134765625
2020-06-26,85.67747497558594,88.50972868089589,85.52968033530838,88.28925300034977,205256800,-2.7159500122070312
2020-06-29,87.6520767211914,87.74656949028471,85.10813618086881,85.58542817799564,130646000,1.9746017456054688
2020-06-30,88.38373565673828,88.66963165860406,87.22079468512266,87.24017383067029,140223200,0.731658935546875
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200,-0.16717529296875
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600,0.0
2020-07-06,90.5763931274414,91.04399182339071,89.61211592036983,89.64361350812392,118655600,2.359832763671875
2020-07-07,90.29531860351562,91.73203698734285,90.18387189252502,90.95432038842118,112424400,-0.28107452392578125
2020-07-08,92.39830780029297,92.42980537831811,91.18448282629508,91.27170745727221,117092000,2.1029891967773438
2020-07-09,92.79566955566406,93.34321735378231,91.74901813164107,93.28991545550893,125642800,0.39736175537109375
2020-07-10,92.95799255371094,93.01614478395153,91.78051525297649,92.39105821700926,90257200,0.162322998046875
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200,-0.42884063720703125
2020-07-14,94.06037139892578,94.25176728421596,90.97856936107081,91.91134148904221,170989200,1.531219482421875
2020-07-15,94.7072525024414,96.18273684605151,93.51038868590005,95.93318873658312,153198000,0.646881103515625
2020-07-16,93.54188537597656,94.39713348994569,92.94345347342261,93.58065106367306,110577600,-1.1653671264648438
2020-07-17,93.35289764404297,94.14757567538506,92.88044872986721,93.99252033438566,92186800,-0.18898773193359375
2020-07-20,95.32022094726562,95.45832232514117,93.09609226760277,93.44013312925429,90318000,1.9673233032226562
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200,-1.315582275390625
2020-07-22,94.26872253417969,94.94952872983103,93.61941392094188,93.70663117027293,89001600,0.2640838623046875
2020-07-23,89.97793579101562,94.07973387894577,89.16872158432245,94.00220251459487,197004400,-4.2907867431640625
2020-07-24,89.75505828857422,90.09909918615199,86.39221027249204,88.17782031323753,185438800,-0.22287750244140625
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000,2.1272125244140625
2020-07-28,90.37285614013672,91.63028980605597,90.3680058085899,91.45342276195278,103625600,-1.5094146728515625
2020-07-29,92.10516357421875,92.28929873601002,90.81865739523712,90.85499791564365,90329200,1.7323074340820312
2020-07-30,93.21965789794922,93.32383652649061,90.87196403764284,91.27899267505967,158130000,1.1144943237304688
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,9.759040832519531
2020-08-03,105.57351684570312,108.19013805785316,104.56078815454649,104.85878784183842,308151200,2.594818115234375
2020-08-04,106.27853393554688,107.36879381499179,105.0404794276689,105.76247640960193,173071600,0.70501708984375
2020-08-05,106.66375732421875,106.98356866072452,105.53473177113482,105.99991256912482,121776800,0.385223388671875
2020-08-06,110.38517761230469,110.87943083941089,106.40694450020551,106.995683074286,202428800,3.7214202880859375
2020-08-07,107.87548828125,110.36333556331454,107.07937744727452,109.90702677912203,198045600,-2.5096893310546875
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,1.5679550170898438
2020-08-11,106.18861389160156,109.20558233257063,105.9289051039155,108.7080157903305,187902400,-3.2548294067382812
2020-08-12,109.71772003173828,109.97499928394977,107.08424089381839,107.27841139872632,165598000,3.5291061401367188
2020-08-13,111.659423828125,112.66184526334058,110.60845607654373,111.09631914964572,210082000,1.9417037963867188
2020-08-14,111.5599365234375,111.64974056440289,109.75169319709691,111.48469489954057,165565200,-0.0994873046875
2020-08-17,111.2686538696289,112.70554049467134,110.64244782402939,112.68126733476751,119561600,-0.29128265380859375
2020-08-18,112.19585418701172,112.62060863769267,110.68615521459195,111.02110562369826,105633600,0.9272003173828125
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000,0.14076995849609375
2020-08-20,114.82935333251953,114.94343055835459,112.36091949142113,112.37791145012937,126907200,2.4927291870117188
2020-08-21,120.74675750732422,121.22976157375017,115.77591472831364,115.78804760558032,338054800,5.9174041748046875
2020-08-24,122.19091033935547,125.03312924913389,120.32684719233184,124.9481694851035,345937600,1.44415283203125
2020-08-25,121.18849182128906,121.5331529265973,119.4676306472173,121.0647112936665,211495600,-1.0024185180664062
2020-08-26,122.8365707397461,123.29287960664668,121.43851930194522,122.50404983764719,163022400,1.6480789184570312
2020-08-27,121.36813354492188,123.77102883487844,120.22493186903937,123.43850794155522,155552400,-1.4684371948242188
2020-08-28,121.1715316772461,122.75889449051752,120.94822892350749,122.3414212260646,187630000,-0.19660186767578125
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,4.109184265136719
2020-09-01,130.27099609375,130.87294402694218,126.72733558856538,128.89236599971812,151948100,4.9902801513671875
2020-09-02,127.57195281982422,133.96026120747115,123.30014277535787,133.5816235663219,200119000,-2.6990432739257812
2020-09-03,117.35844421386719,125.08654753719104,116.98951728236517,123.21278063679146,257599600,-10.213508605957031
2020-09-04,117.43612670898438,120.0963014671478,107.65949171335286,116.57205526483132,332607200,0.0776824951171875
2020-09-08,109.53324890136719,115.52349838716887,109.39732807142673,110.63032628792358,231366600,-7.9028778076171875
2020-09-09,113.90216827392578,115.6691467263431,111.90218370886298,113.8439185975471,176940500,4.368919372558594
2020-09-10,110.1837158203125,116.98949692716701,109.22255937183643,116.85357611251904,182274400,-3.7184524536132812
2020-09-11,108.73713684082031,111.87304145706314,106.7954022543771,111.23226548811466,180860300,-1.4465789794921875
2020-09-14,111.99923706054688,112.55263104986112,109.51381948146934,111.37788266577749,140150100,3.2621002197265625
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000,0.174774169921875
2020-09-16,108.86334991455078,112.62060910915572,108.7759754111815,111.87304453196484,154679000,-3.3106613159179688
2020-09-17,107.12549591064453,108.9313097079175,105.54298485481058,106.52356291630672,178011000,-1.73785400390625
2020-09-18,103.72747039794922,107.64977561825025,102.99931984136902,107.183763410032,287104900,-3.3980255126953125
2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,3.1456069946289062
2020-09-22,108.55268096923828,109.57209469594426,105.97988830045438,109.39733826871267,183055400,1.6796035766601562
2020-09-23,103.99929809570312,108.84392339466623,103.65948864684648,108.36820053624751,150718700,-4.553382873535156
2020-09-24,105.06725311279297,107.03811241012444,101.94105943821374,102.10610509006938,167743300,1.0679550170898438
2020-09-25,109.00897979736328,109.16432212155291,104.53328092968297,105.27114215532431,149981400,3.9417266845703125
2020-09-28,111.61089324951172,111.96040603666982,109.49440244155606,111.65943957272272,137672400,2.6019134521484375
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200,-0.8446502685546875
2020-09-30,112.4361572265625,113.84391947599966,110.30996254389598,110.47500823299629,142675200,1.6699142456054688
2020-10-01,113.38761138916016,114.29051842202628,112.45557951767428,114.21284724761975,116120400,0.9514541625976562
2020-10-02,109.7274169921875,112.00896103141628,108.95072761058432,109.60120691204848,144712000,-3.6601943969726562
2020-10-05,113.10606384277344,113.25169544931913,110.24200767827672,110.5915205711339,106243800,3.3786468505859375
2020-10-06,109.86335754394531,112.73712413305032,108.97986466252809,112.32935419932602,161498200,-3.242706298828125
2020-10-07,111.72740173339844,112.18371051307483,110.80507342782535,111.28080369994235,96849000,1.864044189453125
2020-10-08,111.62061309814453,113.00895361392693,111.25167878876417,112.86332203954677,83477200,-0.10678863525390625
2020-10-09,113.5623550415039,113.59147987684435,111.57207401243367,111.92158685077898,100506900,1.941741943359375
2020-10-12,120.77591705322266,121.5331925091267,115.80507284543683,116.56234830134088,240226800,7.21356201171875
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500,-3.203887939453125
2020-10-14,117.65941619873047,119.44580856247916,116.13515475963598,117.4749490324475,150712000,0.0873870849609375
2020-10-15,117.19338989257812,117.66911279151616,114.70797199610067,115.26136605608602,112559200,-0.46602630615234375
2020-10-16,115.55260467529297,118.00890478128451,115.34872346310462,117.74676650337912,115393800,-1.6407852172851562
2020-10-19,112.60121154785156,116.91185804404176,112.29053425617,116.46525990019522,120639300,-2.9513931274414062
2020-10-20,114.08661651611328,115.513792607474,112.2613812832418,112.81477533834804,124423700,1.4854049682617188
2020-10-21,113.46527099609375,115.25166338254114,113.05750107559587,113.2710930798733,89946000,-0.6213455200195312
2020-10-22,112.37789154052734,114.60117857735534,111.25168190141596,114.02836301066806,101988000,-1.0873794555664062
2020-10-23,111.6885757446289,113.15458745033783,110.95071451824744,112.99924512599237,82572600,-0.6893157958984375
2020-10-26,111.69828033447266,113.15458121285103,109.591492767667,110.6885775032748,111850700,0.00970458984375
2020-10-27,113.20313262939453,113.86332273009963,111.20314823922772,112.12546926784462,92276800,1.504852294921875
2020-10-28,107.9604263305664,112.06719771840048,107.86334109500166,111.69827086040297,143937800,-5.242706298828125
2020-10-29,111.96041870117188,113.52351567412646,108.93131000553764,109.09636307884779,146129200,3.9999923706054688
2020-10-30,105.6886215209961,108.72743369464578,104.58183332192213,107.82452675254544,190272600,-6.271797180175781
2020-11-02,105.6012191772461,107.45557903361015,104.19346473885868,105.93131786786421,122866900,-0.08740234375
2020-11-03,107.22257995605469,108.24198610997585,105.56239787070092,106.4653046968192,107624400,1.6213607788085938
2020-11-04,111.6011962890625,112.22255078584597,109.07694271998845,110.81479612438059,138235500,4.3786163330078125
2020-11-05,115.5623550415039,116.13517070681972,113.46528513491958,114.51381638464622,126387100,3.9611587524414062
2020-11-06,115.43103790283203,115.92702909027747,112.94132478624495,115.07119461202119,114457900,-0.131317138671875
2020-11-09,113.12612915039062,118.64044265473571,112.86354597300208,117.1913565886007,154515300,-2.3049087524414062
2020-11-10,112.78571319580078,114.36122671431826,110.99623179932811,112.37724727765978,138023400,-0.34041595458984375
2020-11-11,116.20909118652344,116.34524653114283,113.24284127027532,113.97224808212631,112295000,3.4233779907226562
2020-11-12,115.93677520751953,117.22053084100786,115.31434868339849,116.33552114136147,103162300,-0.27231597900390625
2020-11-13,115.98538970947266,116.38412816982795,114.63355658842221,116.16044760960408,81581900,0.048614501953125
2020-11-16,116.9968490600586,117.66789824397613,114.90588149878657,115.65473585240478,91183000,1.0114593505859375
2020-11-17,116.11181640625,117.35666927518157,115.6936229499769,116.26742672482064,74271000,-0.8850326538085938
2020-11-18,114.7891845703125,116.53003645202529,114.76000948390052,115.35326097397788,76322100,-1.3226318359375
2020-11-19,115.38240814208984,115.79087409284412,113.60265410249275,114.36123584529591,74113000,0.5932235717773438
2020-11-20,114.11811065673828,115.50884645150772,114.0694879933699,115.3824186228592,73604300,-1.2642974853515625
2020-11-23,110.72394561767578,114.39043445067523,110.6266928661709,113.96251344016258,127959300,-3.3941650390625
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200,1.2837448120117188
2020-11-25,112.84407806396484,113.54430968345936,112.00769112066959,112.37726193090761,76499200,0.8363876342773438
2020-11-27,113.38871765136719,114.26400731693963,113.02888170323342,113.36927006764773,46691300,0.5446395874023438
2020-11-30,115.78114318847656,117.64842229155751,113.60264348164121,113.75825378351841,169410200,2.392425537109375
2020-12-01,119.35041046142578,120.07981729776607,116.71482131650541,117.68736376495913,127728200,3.5692672729492188
2020-12-02,119.70052337646484,119.98256156993129,117.57065309264819,118.66962336105755,89004200,0.3501129150390625
2020-12-03,119.56434631347656,120.38127824003541,118.85438720785504,120.1284151780445,78967600,-0.13617706298828125
2020-12-04,118.89328002929688,119.48653134532607,118.18332098194936,119.23366830409037,78260400,-0.6710662841796875
2020-12-07,120.35209655761719,121.14958086023294,118.8932832660097,118.9516334233034,86712000,1.4588165283203125
2020-12-08,120.96479034423828,121.5483215720864,119.71021007621731,120.95507026503985,82225500,0.6126937866210938
2020-12-09,118.43620300292969,122.49170271232049,117.67762117756554,121.1106943933289,115089200,-2.5285873413085938
2020-12-10,119.85611724853516,120.4688236783502,116.85096494578069,117.19135328461722,81312200,1.4199142456054688
2020-12-11,119.04890441894531,119.38929273400028,117.23997517904313,119.0683519998447,86939800,-0.8072128295898438
2020-12-14,118.43620300292969,119.96309415447033,118.20279492279666,119.23368741163418,79184500,-0.612701416015625
2020-12-15,124.36869049072266,124.3881454893434,120.72165733966631,120.92589030573652,157243700,5.932487487792969
2020-12-16,124.30060577392578,124.84522698584006,123.08492812596889,123.91159486250558,98208600,-0.068084716796875
2020-12-17,125.16617584228516,126.02201771109635,124.52429444067675,125.36068131070151,94359800,0.865570068359375
2020-12-18,123.18222045898438,125.55522622218948,122.65704668745983,125.41907088363601,192541500,-1.9839553833007812
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600,1.5268707275390625
2020-12-22,128.25889587402344,130.7194269475822,126.09011564727457,127.99630527207523,168904800,3.5498046875
2020-12-23,127.36415100097656,128.79377458393498,127.18908566358635,128.53119883757725,88223700,-0.894744873046875
2020-12-24,128.3463897705078,129.79548292817182,127.50028284184114,127.71424330377316,54930100,0.98223876953125
2020-12-28,132.9368133544922,133.56895993255333,129.84412103088945,130.3109520335808,124486200,4.590423583984375
2020-12-29,131.16676330566406,134.979126993658,130.65131712079605,134.2594552546887,121047300,-1.770050048828125
2020-12-30,130.04832458496094,132.25599920161764,129.7371040047212,131.85725339811574,96452100,-1.118438720703125
2020-12-31,129.046630859375,131.04034539862676,128.10326370918978,130.39846396533886,99116600,-1.0016937255859375
2021-01-04,125.85669708251953,129.94137159533847,123.27945861661561,129.85384635373498,143301900,-3.1899337768554688
2021-01-05,127.41277313232422,128.12273976147537,124.9036119861187,125.35098801490136,97664900,1.5560760498046875
2021-01-06,123.12385559082031,127.45167334436817,122.90989509434218,124.21310565475042,155088000,-4.288917541503906
2021-01-07,127.32522583007812,128.015737336711,124.34924900731144,124.8355201179548,109578200,4.2013702392578125
2021-01-08,128.42420959472656,128.98828589154797,126.65417554196101,128.79376556588605,105158200,1.0989837646484375
2021-01-11,125.43848419189453,126.59581174174171,124.9716681081952,125.64272457590934,100384500,-2.9857254028320312
2021-01-12,125.26345825195312,126.12902035403391,123.37672370948479,124.97169257758259,91951100,-0.17502593994140625
2021-01-13,127.29608154296875,127.84070294426009,124.96198558320008,125.22456136179542,88636800,2.032623291015625
2021-01-14,125.37042999267578,127.40303981441828,125.22453974548624,127.20853432464988,90221800,-1.9256515502929688
2021-01-15,123.64901733398438,126.64444915422231,123.5128620166925,125.24398598218208,111598500,-1.7214126586914062
2021-01-19,124.320068359375,125.17591022451418,123.45450641479232,124.27143828252557,90757300,0.671051025390625
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500,4.084686279296875
2021-01-21,133.1118621826172,135.83498363825382,129.9219245699571,130.12616498605254,120150900,4.7071075439453125
2021-01-22,135.25146484375,136.01004665089906,131.31266555904966,132.53806351525557,114459400,2.1396026611328125
2021-01-25,138.99575805664062,141.106173284309,132.79093279458516,139.1416483205631,157611700,3.744293212890625
